"indicator_id","indicator","unit","indicator_desc","source_org","source_id","source"
"DP.DOD.DLTC.CR.L1.FC.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.L1.GG",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.L1.GG.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.L1.GG.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.L1.NF",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.L1.NF.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.L1.NF.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.L1.PS",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.L1.PS.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.M1.BC",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.M1.BC.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.M1.BC.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.M1.CG",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.M1.CG.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.M1.CG.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.M1.FC",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.M1.FC.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.M1.FC.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.M1.GG",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.M1.GG.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.M1.GG.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.M1.NF",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.M1.NF.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.M1.NF.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.M1.PS",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.M1.PS.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.NF",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.NF.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.NF.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.PS",NA,NA,NA,NA,20,NA
"DP.DOD.DLTC.CR.PS.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSCD.CR.BC",NA,NA,NA,NA,20,NA
"DP.DOD.DSCD.CR.BC.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSCD.CR.BC.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSCD.CR.CG",NA,NA,NA,NA,20,NA
"DP.DOD.DSCD.CR.CG.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSCD.CR.CG.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSCD.CR.FC",NA,NA,NA,NA,20,NA
"DP.DOD.DSCD.CR.FC.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSCD.CR.FC.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSCD.CR.GG",NA,NA,NA,NA,20,NA
"DP.DOD.DSCD.CR.GG.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSCD.CR.GG.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSCD.CR.NF",NA,NA,NA,NA,20,NA
"DP.DOD.DSCD.CR.NF.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSCD.CR.NF.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSCD.CR.PS",NA,NA,NA,NA,20,NA
"DP.DOD.DSCD.CR.PS.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSDS.CR.BC",NA,NA,NA,NA,20,NA
"DP.DOD.DSDS.CR.BC.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSDS.CR.BC.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSDS.CR.CG",NA,NA,NA,NA,20,NA
"DP.DOD.DSDS.CR.CG.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSDS.CR.CG.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSDS.CR.FC",NA,NA,NA,NA,20,NA
"DP.DOD.DSDS.CR.FC.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSDS.CR.FC.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSDS.CR.GG",NA,NA,NA,NA,20,NA
"DP.DOD.DSDS.CR.GG.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSDS.CR.GG.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSDS.CR.NF",NA,NA,NA,NA,20,NA
"DP.DOD.DSDS.CR.NF.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSDS.CR.NF.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSDS.CR.PS",NA,NA,NA,NA,20,NA
"DP.DOD.DSDS.CR.PS.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSIN.CR.BC",NA,NA,NA,NA,20,NA
"DP.DOD.DSIN.CR.BC.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSIN.CR.BC.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSIN.CR.CG",NA,NA,NA,NA,20,NA
"DP.DOD.DSIN.CR.CG.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSIN.CR.CG.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSIN.CR.FC",NA,NA,NA,NA,20,NA
"DP.DOD.DSIN.CR.FC.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSIN.CR.FC.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSIN.CR.GG",NA,NA,NA,NA,20,NA
"DP.DOD.DSIN.CR.GG.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSIN.CR.GG.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSIN.CR.NF",NA,NA,NA,NA,20,NA
"DP.DOD.DSIN.CR.NF.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSIN.CR.NF.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSIN.CR.PS",NA,NA,NA,NA,20,NA
"DP.DOD.DSIN.CR.PS.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSLO.CR.BC",NA,NA,NA,NA,20,NA
"DP.DOD.DSLO.CR.BC.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSLO.CR.BC.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSLO.CR.CG",NA,NA,NA,NA,20,NA
"DP.DOD.DSLO.CR.CG.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSLO.CR.CG.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSLO.CR.FC",NA,NA,NA,NA,20,NA
"DP.DOD.DSLO.CR.FC.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSLO.CR.FC.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSLO.CR.GG",NA,NA,NA,NA,20,NA
"DP.DOD.DSLO.CR.GG.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSLO.CR.GG.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSLO.CR.NF",NA,NA,NA,NA,20,NA
"DP.DOD.DSLO.CR.NF.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSLO.CR.NF.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSLO.CR.PS",NA,NA,NA,NA,20,NA
"DP.DOD.DSLO.CR.PS.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSOA.CR.BC",NA,NA,NA,NA,20,NA
"DP.DOD.DSOA.CR.BC.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSOA.CR.BC.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSOA.CR.CG",NA,NA,NA,NA,20,NA
"DP.DOD.DSOA.CR.CG.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSOA.CR.CG.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSOA.CR.FC",NA,NA,NA,NA,20,NA
"DP.DOD.DSOA.CR.FC.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSOA.CR.FC.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSOA.CR.GG",NA,NA,NA,NA,20,NA
"DP.DOD.DSOA.CR.GG.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSOA.CR.GG.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSOA.CR.NF",NA,NA,NA,NA,20,NA
"DP.DOD.DSOA.CR.NF.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSOA.CR.NF.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSOA.CR.PS",NA,NA,NA,NA,20,NA
"DP.DOD.DSOA.CR.PS.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSTC.CR.BC",NA,NA,NA,NA,20,NA
"DP.DOD.DSTC.CR.BC.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSTC.CR.BC.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSTC.CR.CG",NA,NA,NA,NA,20,NA
"DP.DOD.DSTC.CR.CG.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSTC.CR.CG.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSTC.CR.FC",NA,NA,NA,NA,20,NA
"DP.DOD.DSTC.CR.FC.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSTC.CR.FC.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSTC.CR.GG",NA,NA,NA,NA,20,NA
"DP.DOD.DSTC.CR.GG.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSTC.CR.GG.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSTC.CR.NF",NA,NA,NA,NA,20,NA
"DP.DOD.DSTC.CR.NF.CD",NA,NA,NA,NA,20,NA
"DP.DOD.DSTC.CR.NF.Z1",NA,NA,NA,NA,20,NA
"DP.DOD.DSTC.CR.PS",NA,NA,NA,NA,20,NA
"DP.DOD.DSTC.CR.PS.CD",NA,NA,NA,NA,20,NA
"DPANUSLCU",NA,NA,NA,NA,15,"Monitor de la Economía Mundial (GEM, por sus siglas en inglés)"
"DPANUSSPB",NA,NA,NA,NA,15,"Monitor de la Economía Mundial (GEM, por sus siglas en inglés)"
"DPANUSSPF",NA,NA,NA,NA,15,"Monitor de la Economía Mundial (GEM, por sus siglas en inglés)"
"DSTKMKTXD",NA,NA,NA,NA,15,"Monitor de la Economía Mundial (GEM, por sus siglas en inglés)"
"DSTKMKTXN",NA,NA,NA,NA,15,"Monitor de la Economía Mundial (GEM, por sus siglas en inglés)"
"DT.AMD.DLXF.CD",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"DT.AMT.BLAT.CB.CD",NA,NA,NA,NA,81,NA
"DT.AMT.BLAT.CD","PGP, bilateral (RDP, US$ a precios actuales)",NA,"La deuda bilateral incluye préstamos de Gobiernos y sus organismos (incluidos los bancos centrales), préstamos de órganos autónomos y préstamos directos de organismos oficiales de crédito para la exportación. Los reembolsos del principal son los montos reales del principal (amortización) que paga el prestatario en divisas, bienes o servicios durante el año especificado. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",81,NA
"DT.AMT.BLAT.GG.CD",NA,NA,NA,NA,81,NA
"DT.AMT.BLAT.OPS.CD",NA,NA,NA,NA,81,NA
"DT.AMT.BLAT.PRVG.CD",NA,NA,NA,NA,81,NA
"DT.AMT.BLAT.PS.CD",NA,NA,NA,NA,81,NA
"DT.AMT.BLTC.CB.CD",NA,NA,NA,NA,81,NA
"DT.AMT.BLTC.CD","PGP, bilateral en condiciones concesionarias (RDP, US$ a precios actuales)",NA,"La deuda bilateral incluye préstamos de Gobiernos y sus organismos (incluidos los bancos centrales), préstamos de órganos autónomos y préstamos directos de organismos oficiales de crédito para la exportación. La deuda en condiciones concesionarias se define como préstamos con un elemento de donación original del 25% o más. El elemento de donación de un préstamo es el equivalente de donación expresado como porcentaje del monto comprometido. Se utiliza para medir el costo total del endeudamiento. El equivalente de donación de un préstamo es su valor (actualizado) de compromiso menos el valor actualizado descontado de su servicio de la deuda contractual; por lo general, los pagos futuros del servicio de la deuda se descuentan al 10%. Los reembolsos del principal son los montos reales del principal (amortización) que paga el prestatario en divisas, bienes o servicios durante el año especificado. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",81,NA
"DT.AMT.BLTC.GG.CD",NA,NA,NA,NA,81,NA
"DT.AMT.BLTC.OPS.CD",NA,NA,NA,NA,81,NA
"DT.AMT.BLTC.PRVG.CD",NA,NA,NA,NA,81,NA
"DT.AMT.BLTC.PS.CD",NA,NA,NA,NA,81,NA
"DT.AMT.DEAE.CD.IL.03.US",NA,NA,NA,NA,22,NA
"DT.AMT.DEAE.CD.IL.0912.US",NA,NA,NA,NA,22,NA
"DT.AMT.DEAE.CD.IL.1218.US",NA,NA,NA,NA,22,NA
"DT.AMT.DEAE.CD.IL.1824.US",NA,NA,NA,NA,22,NA
"DT.AMT.DEAE.CD.IL.24P.US",NA,NA,NA,NA,22,NA
"DT.AMT.DEAE.CD.IL.36.US",NA,NA,NA,NA,22,NA
"DT.AMT.DEAE.CD.IL.69.US",NA,NA,NA,NA,22,NA
"DT.AMT.DEAE.CD.IL.IQ.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECB.CD",NA,NA,NA,NA,81,NA
"DT.AMT.DECT.CD",NA,NA,NA,NA,11,"Indicadores de desarrollo de África"
"DT.AMT.DECT.CD.00.03.MO.US",NA,NA,NA,NA,23,NA
"DT.AMT.DECT.CD.03.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.03.YR.US",NA,NA,NA,NA,23,NA
"DT.AMT.DECT.CD.04.06.MO.US",NA,NA,NA,NA,23,NA
"DT.AMT.DECT.CD.04.YR.US",NA,NA,NA,NA,23,NA
"DT.AMT.DECT.CD.05.10.YR.US",NA,NA,NA,NA,23,NA
"DT.AMT.DECT.CD.05.YR.US",NA,NA,NA,NA,23,NA
"DT.AMT.DECT.CD.07.09.MO.US",NA,NA,NA,NA,23,NA
"DT.AMT.DECT.CD.0912.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.10.12.MO.US",NA,NA,NA,NA,23,NA
"DT.AMT.DECT.CD.10.15.YR.US",NA,NA,NA,NA,23,NA
"DT.AMT.DECT.CD.1218.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.13.18.MO.US",NA,NA,NA,NA,23,NA
"DT.AMT.DECT.CD.15.UP.YR.US",NA,NA,NA,NA,23,NA
"DT.AMT.DECT.CD.1824.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.19.24.MO.US",NA,NA,NA,NA,23,NA
"DT.AMT.DECT.CD.24P.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.36.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.69.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.AR.03.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.AR.0912.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.AR.1218.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.AR.1824.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.AR.24P.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.AR.36.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.AR.69.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.AR.IQ.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.CB.03.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.CB.0912.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.CB.1218.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.CB.1824.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.CB.24P.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.CB.36.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.CB.69.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.CB.IQ.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.CB.RM.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.GG.03.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.GG.0912.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.GG.1218.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.GG.1824.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.GG.24P.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.GG.36.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.GG.69.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.GG.IQ.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.GG.RM.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.IL.03.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.IL.0912.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.IL.1218.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.IL.1824.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.IL.24P.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.IL.36.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.IL.69.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.IL.IQ.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.IL.RM.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.IQ.00.US",NA,NA,NA,NA,23,NA
"DT.AMT.DECT.CD.IQ.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.MA.03.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.MA.0912.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.MA.1218.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.MA.1824.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.MA.24P.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.MA.36.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.MA.69.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.MA.IQ.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.MA.RM.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.OS.03.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.OS.0912.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.OS.1218.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.OS.1824.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.OS.24P.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.OS.36.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.OS.69.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.OS.IQ.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.OS.RM.US",NA,NA,NA,NA,22,NA
"DT.AMT.DECT.CD.RM.US",NA,NA,NA,NA,22,NA
"DT.AMT.DEFE.CD.IL.03.US",NA,NA,NA,NA,22,NA
"DT.AMT.DEFE.CD.IL.0912.US",NA,NA,NA,NA,22,NA
"DT.AMT.DEFE.CD.IL.1218.US",NA,NA,NA,NA,22,NA
"DT.AMT.DEFE.CD.IL.1824.US",NA,NA,NA,NA,22,NA
"DT.AMT.DEFE.CD.IL.24P.US",NA,NA,NA,NA,22,NA
"DT.AMT.DEFE.CD.IL.36.US",NA,NA,NA,NA,22,NA
"DT.AMT.DEFE.CD.IL.69.US",NA,NA,NA,NA,22,NA
"DT.AMT.DEFE.CD.IL.IQ.US",NA,NA,NA,NA,22,NA
"DT.AMT.DEGG.CD",NA,NA,NA,NA,81,NA
"DT.AMT.DEPS.CD",NA,NA,NA,NA,81,NA
"DT.AMT.DILD.CD.IL.03.US",NA,NA,NA,NA,22,NA
"DT.AMT.DILD.CD.IL.0912.US",NA,NA,NA,NA,22,NA
"DT.AMT.DILD.CD.IL.1218.US",NA,NA,NA,NA,22,NA
"DT.AMT.DILD.CD.IL.1824.US",NA,NA,NA,NA,22,NA
"DT.AMT.DILD.CD.IL.24P.US",NA,NA,NA,NA,22,NA
"DT.AMT.DILD.CD.IL.36.US",NA,NA,NA,NA,22,NA
"DT.AMT.DILD.CD.IL.69.US",NA,NA,NA,NA,22,NA
"DT.AMT.DILD.CD.IL.IQ.US",NA,NA,NA,NA,22,NA
"DT.AMT.DIMF.CD","Recompras del FMI (reembolsos del principal [RDP], US$ a precios actuales)",NA,"Las recompras del FMI son los reembolsos totales de los giros pendientes de reembolso de la Cuenta de Recursos Generales durante el año especificado, excluidos los reembolsos adeudados en el tramo de reserva. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",81,NA
"DT.AMT.DLBN.CD.CB.AR.03.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.CB.AR.0912.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.CB.AR.1218.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.CB.AR.1824.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.CB.AR.24P.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.CB.AR.36.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.CB.AR.69.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.CB.AR.IQ.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.GG.AR.03.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.GG.AR.0912.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.GG.AR.1218.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.GG.AR.1824.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.GG.AR.24P.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.GG.AR.36.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.GG.AR.69.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.GG.AR.IQ.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.MA.AR.03.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.MA.AR.0912.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.MA.AR.1218.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.MA.AR.1824.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.MA.AR.24P.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.MA.AR.36.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.MA.AR.69.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.MA.AR.IQ.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.OT.AR.03.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.OT.AR.0912.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.OT.AR.1218.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.OT.AR.1824.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.OT.AR.24P.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.OT.AR.36.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.OT.AR.69.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLBN.CD.OT.AR.IQ.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.CB.AR.03.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.CB.AR.0912.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.CB.AR.1218.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.CB.AR.1824.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.CB.AR.24P.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.CB.AR.36.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.CB.AR.69.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.CB.AR.IQ.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.GG.AR.03.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.GG.AR.0912.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.GG.AR.1218.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.GG.AR.1824.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.GG.AR.24P.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.GG.AR.36.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.GG.AR.69.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.GG.AR.IQ.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.MA.AR.03.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.MA.AR.0912.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.MA.AR.1218.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.MA.AR.1824.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.MA.AR.24P.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.MA.AR.36.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.MA.AR.69.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.MA.AR.IQ.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.OT.AR.03.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.OT.AR.0912.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.OT.AR.1218.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.OT.AR.1824.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.OT.AR.24P.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.OT.AR.36.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.OT.AR.69.US",NA,NA,NA,NA,22,NA
"DT.AMT.DLCD.CD.OT.AR.IQ.US",NA,NA,NA,NA,22,NA
